"","seq","methyl_pos","methyl_n"
"18450","AS_LG4_30591961:30593083","30592461,30592583",2
"18451","AS_LG4_30605963:30606993","30606463,30606472,30606493",3
"18452","AS_LG4_30649573:30650699","30650073,30650141,30650171,30650175,30650191,30650199",6
"18453","AS_LG4_30729777:30731006","30730277,30730286,30730296,30730306,30730328,30730382,30730398,30730417,30730438,30730493,30730502,30730506",12
"18454","AS_LG4_30765553:30766742","30766053,30766066,30766074,30766088,30766126,30766146,30766149,30766181,30766219,30766228,30766238,30766242",12
"18455","AS_LG4_30820142:30821319","30820642,30820660,30820662,30820667,30820670,30820678,30820759,30820811,30820819",9
"18456","AS_LG4_30822695:30823761","30823195,30823202,30823243,30823261",4
"18457","AS_LG4_30835041:30836107","30835541,30835607",2
"18458","AS_LG4_30855031:30856179","30855531,30855562,30855587,30855646,30855658,30855679",6
"18459","AS_LG4_30894995:30896162","30895495,30895506,30895579,30895615,30895625,30895635,30895662",7
"18460","AS_LG4_30917750:30918913","30918250,30918279,30918289,30918311,30918347,30918367,30918393,30918399,30918413",9
"18461","AS_LG4_30952530:30953611","30953030,30953056,30953058,30953085,30953088,30953111",6
"18462","AS_LG4_30957216:30958333","30957716,30957724,30957833",3
"18463","AS_LG4_31010269:31011357","31010769,31010796,31010857",3
"18464","AS_LG4_31043918:31045086","31044418,31044423,31044441,31044494,31044511,31044515,31044546,31044577,31044586",9
"18465","AS_LG4_31066232:31067368","31066732,31066739,31066743,31066800,31066809,31066868",6
"18466","AS_LG4_31162697:31163863","31163197,31163209,31163313,31163317,31163345,31163363",6
"18467","AS_LG4_31272672:31273844","31273172,31273243,31273255,31273260,31273299,31273344",6
"18468","AS_LG4_31281929:31282929","31282429",1
"18469","AS_LG4_31283110:31284196","31283610,31283661,31283693,31283696",4
"18470","AS_LG4_31292763:31293863","31293263,31293283,31293286,31293322,31293350,31293363",6
"18471","AS_LG4_31368736:31369780","31369236,31369240,31369275,31369280",4
"18472","AS_LG4_31374036:31375078","31374536,31374549,31374555,31374564,31374578",5
"18473","AS_LG4_31435255:31436338","31435755,31435794,31435798,31435811,31435819,31435838",6
"18474","AS_LG4_31505454:31506508","31505954,31505956,31505962,31505969,31505972,31505975,31505987,31506003,31506008",9
"18475","AS_LG4_31578803:31580922","31579303,31579316,31579324,31579346,31579352,31579376,31579404,31579418,31579470,31579482,31580391,31580410,31580413,31580419,31580422",15
"18476","AS_LG4_31614305:31615451","31614805,31614810,31614829,31614844,31614882,31614888,31614890,31614906,31614913,31614927,31614935,31614951",12
"18477","AS_LG4_31626746:31627944","31627246,31627252,31627299,31627393,31627402,31627444",6
"18478","AS_LG4_31686769:31687954","31687269,31687292,31687326,31687330,31687353,31687371,31687389,31687407,31687410,31687414,31687427,31687445,31687454",13
"18479","AS_LG4_31696969:31698159","31697469,31697473,31697643,31697659",4
"18480","AS_LG4_31774820:31775989","31775320,31775349,31775377,31775387,31775405,31775423,31775435,31775455,31775476,31775479,31775489",11
"18481","AS_LG4_31808452:31809592","31808952,31808974,31808982,31808986,31809006,31809030,31809090,31809092",8
"18482","AS_LG4_31809610:31810687","31810110,31810145,31810156,31810165,31810187",5
"18483","AS_LG4_31885729:31886785","31886229,31886282,31886285",3
"18484","AS_LG4_31888367:31889484","31888867,31888880,31888941,31888953,31888963,31888971,31888984",7
"18485","AS_LG4_31918887:31920078","31919387,31919393,31919396,31919406,31919411,31919435,31919438,31919463,31919468,31919471,31919517,31919532,31919555,31919560,31919568,31919578",16
"18486","AS_LG4_31978498:31979646","31978998,31979006,31979011,31979023,31979027,31979039,31979042,31979134,31979146",9
"18487","AS_LG4_31982540:31983712","31983040,31983101,31983138,31983148,31983191,31983196,31983212",7
"18488","AS_LG4_32155175:32156293","32155675,32155793",2
"18489","AS_LG4_32204877:32206050","32205377,32205400,32205402,32205404,32205498,32205503,32205550",7
"18490","AS_LG4_32236499:32237669","32236999,32237068,32237115,32237141,32237156,32237169",6
"18491","AS_LG4_32240858:32241987","32241358,32241365,32241388,32241394,32241397,32241401,32241426,32241435,32241439,32241444,32241487",11
"18492","AS_LG4_32330308:32331471","32330808,32330894,32330902,32330920,32330929,32330935,32330951,32330971",8
"18493","AS_LG4_32375588:32376700","32376088,32376095,32376113,32376125,32376142,32376157,32376168,32376177,32376185,32376190,32376194,32376200",12
"18494","AS_LG4_32394999:32395999","32395499",1
"18495","AS_LG4_32398424:32399535","32398924,32398932,32398995,32399004,32399015,32399017,32399035",7
"18496","AS_LG4_32420423:32421546","32420923,32420948,32420992,32421001,32421013,32421046",6
"18497","AS_LG4_32433889:32435018","32434389,32434440,32434454,32434502,32434515,32434518",6
"18498","AS_LG4_32469982:32471066","32470482,32470492,32470496,32470510,32470566",5
"18499","AS_LG4_32486200:32487339","32486700,32486703,32486715,32486746,32486755,32486764,32486783,32486787,32486797,32486832,32486839",11
"18500","AS_LG4_32542552:32543746","32543052,32543072,32543078,32543087,32543094,32543099,32543102,32543111,32543113,32543129,32543135,32543162,32543190,32543246",14
"18501","AS_LG4_32549059:32550113","32549559,32549613",2
"18502","AS_LG4_32586403:32587512","32586903,32586975,32586992,32587012",4
"18503","AS_LG4_32598137:32599248","32598637,32598665,32598671,32598681,32598693,32598696,32598705,32598707,32598712,32598735,32598748",11
"18504","AS_LG4_32600514:32601716","32601014,32601023,32601039,32601052,32601062,32601112,32601114,32601129,32601139,32601155,32601179,32601191,32601195,32601213,32601216",15
"18505","AS_LG4_32607900:32609072","32608400,32608417,32608437,32608473,32608562,32608572",6
"18506","AS_LG4_32631568:32632722","32632068,32632151,32632158,32632185,32632222",5
"18507","AS_LG4_32633246:32634324","32633746,32633809,32633824",3
"18508","AS_LG4_32644802:32645929","32645302,32645333,32645354,32645381,32645396,32645411,32645429",7
"18509","AS_LG4_32703761:32704791","32704261,32704291",2
"18510","AS_LG4_32720801:32721870","32721301,32721304,32721317,32721362,32721367,32721370",6
"18511","AS_LG4_32734236:32735236","32734736",1
"18512","AS_LG4_32764655:32765750","32765155,32765191,32765202,32765250",4
"18513","AS_LG4_32795459:32796493","32795959,32795993",2
"18514","AS_LG4_32811290:32812442","32811790,32811942",2
"18515","AS_LG4_32832257:32833407","32832757,32832773,32832795,32832810,32832848,32832907",6
"18516","AS_LG4_32859223:32860362","32859723,32859847,32859856,32859862",4
"18517","AS_LG4_32868165:32869288","32868665,32868677,32868680,32868705,32868726,32868740,32868755,32868771,32868778,32868786,32868788",11
"18518","AS_LG4_32916401:32917508","32916901,32916981,32916986,32917008",4
"18519","AS_LG4_32919053:32920178","32919553,32919579,32919584,32919593,32919598,32919621,32919626,32919629,32919645,32919657,32919678",11
"18520","AS_LG4_33024708:33025822","33025208,33025239,33025322",3
"18521","AS_LG4_33071017:33072193","33071517,33071548,33071554,33071621,33071628,33071662,33071665,33071681,33071684,33071690,33071693",11
"18522","AS_LG4_87443:88590","87943,87951,87954,88009,88090",5
"18523","AS_LG4_100819:101853","101319,101331,101334,101341,101353",5
"18524","AS_LG4_109155:110312","109655,109767,109786,109812",4
"18525","AS_LG4_387184:388184","387684",1
"18526","AS_LG4_412689:413875","413189,413242,413317,413375",4
"18527","AS_LG4_517379:518563","517879,517922,517967,517975,517978,517985,517993,518008,518031,518045,518063",11
"18528","AS_LG4_563258:564372","563758,563792,563818,563837,563859,563870,563872",7
"18529","AS_LG4_704720:705720","705220",1
"18530","AS_LG4_708923:709968","709423,709468",2
"18531","AS_LG4_791279:792291","791779,791791",2
"18532","AS_LG4_864166:865268","864666,864768",2
"18533","AS_LG4_897738:898738","898238",1
"18534","AS_LG4_965917:966917","966417",1
"18535","AS_LG4_1094906:1095940","1095406,1095440",2
"18536","AS_LG4_1210909:1212126","1211409,1211424,1211427,1211507,1211511,1211536,1211564,1211588,1211592,1211600,1211626",11
"18537","AS_LG4_1391542:1392704","1392042,1392204",2
"18538","AS_LG4_1413685:1414690","1414185,1414190",2
"18539","AS_LG4_1836020:1837123","1836520,1836607,1836617,1836623",4
"18540","AS_LG4_1918301:1919449","1918801,1918862,1918949",3
"18541","AS_LG4_1939439:1940582","1939939,1939985,1940025,1940045,1940082",5
"18542","AS_LG4_2000509:2001581","2001009,2001014,2001055,2001081",4
"18543","AS_LG4_2017845:2018889","2018345,2018361,2018389",3
"18544","AS_LG4_2034197:2035197","2034697",1
"18545","AS_LG4_2151137:2152220","2151637,2151674,2151720",3
"18546","AS_LG4_2253980:2255134","2254480,2254537,2254539,2254634",4
"18547","AS_LG4_2340842:2341881","2341342,2341353,2341361,2341381",4
"18548","AS_LG4_2391480:2392613","2391980,2391996,2392023,2392039,2392071,2392073,2392095,2392110,2392113",9
"18549","AS_LG4_2480503:2481592","2481003,2481088,2481092",3
"18550","AS_LG4_2779899:2781111","2780399,2780404,2780485,2780506,2780530,2780560,2780570,2780611",8
"18551","AS_LG4_2784030:2785148","2784530,2784554,2784578,2784648",4
"18552","AS_LG4_2790688:2791688","2791188",1
"18553","AS_LG4_2830903:2831903","2831403",1
"18554","AS_LG4_2871738:2872799","2872238,2872299",2
"18555","AS_LG4_3105404:3106529","3105904,3105909,3105916,3105921,3105927,3105930,3105983,3106015,3106027,3106029",10
"18556","AS_LG4_3146199:3147199","3146699",1
"18557","AS_LG4_3421905:3422905","3422405",1
"18558","AS_LG4_3618358:3619507","3618858,3618882,3618884,3618889,3618895,3618903,3618932,3618985,3619007",9
"18559","AS_LG4_3652208:3653208","3652708",1
"18560","AS_LG4_3654599:3655618","3655099,3655118",2
"18561","AS_LG4_3679917:3680986","3680417,3680426,3680453,3680462,3680486",5
"18562","AS_LG4_3713742:3714819","3714242,3714319",2
"18563","AS_LG4_3740635:3741740","3741135,3741147,3741222,3741240",4
"18564","AS_LG4_3812253:3813388","3812753,3812766,3812778,3812784,3812822,3812888",6
"18565","AS_LG4_3826038:3827151","3826538,3826581,3826651",3
"18566","AS_LG4_3893505:3894691","3894005,3894191",2
"18567","AS_LG4_3917261:3918261","3917761",1
"18568","AS_LG4_3942091:3943246","3942591,3942606,3942642,3942719,3942746",5
"18569","AS_LG4_4098048:4099165","4098548,4098665",2
"18570","AS_LG4_4145519:4146527","4146019,4146027",2
"18571","AS_LG4_4150716:4151901","4151216,4151338,4151398,4151401",4
"18572","AS_LG4_4178232:4179276","4178732,4178749,4178776",3
"18573","AS_LG4_4224543:4225701","4225043,4225045,4225181,4225201",4
"18574","AS_LG4_4241347:4242507","4241847,4241903,4241924,4241939,4241961,4242007",6
"18575","AS_LG4_4250489:4251489","4250989",1
"18576","AS_LG4_4305776:4306908","4306276,4306318,4306323,4306326,4306382,4306408",6
"18577","AS_LG4_4373797:4374895","4374297,4374300,4374367,4374373,4374392,4374395",6
"18578","AS_LG4_4449044:4450180","4449544,4449680",2
"18579","AS_LG4_4572124:4573124","4572624",1
"18580","AS_LG4_4735283:4736395","4735783,4735794,4735805,4735829,4735895",5
"18581","AS_LG4_4784566:4785653","4785066,4785098,4785135,4785153",4
"18582","AS_LG4_4803875:4804935","4804375,4804419,4804425,4804435",4
"18583","AS_LG4_4808584:4809584","4809084",1
"18584","AS_LG4_4817397:4818532","4817897,4817915,4817921,4817943,4818029,4818032",6
"18585","AS_LG4_5042217:5043274","5042717,5042738,5042774",3
"18586","AS_LG4_5061030:5062063","5061530,5061544,5061563",3
"18587","AS_LG4_5235303:5236303","5235803",1
"18588","AS_LG4_5423090:5424134","5423590,5423634",2
"18589","AS_LG4_5980804:5982009","5981304,5981379,5981433,5981509",4
"18590","AS_LG4_6008354:6009435","6008854,6008861,6008865,6008886,6008901,6008935",6
"18591","AS_LG4_6081668:6082711","6082168,6082180,6082186,6082194,6082211",5
"18592","AS_LG4_6228932:6230094","6229432,6229434,6229444,6229594",4
"18593","AS_LG4_6258670:6259703","6259170,6259200,6259203",3
"18594","AS_LG4_6376022:6377128","6376522,6376548,6376628",3
"18595","AS_LG4_6402216:6403346","6402716,6402734,6402762,6402792,6402846",5
"18596","AS_LG4_6433712:6434898","6434212,6434214,6434224,6434235,6434244,6434250,6434253,6434278,6434289,6434292,6434298,6434304,6434315,6434318,6434331,6434352,6434355,6434387,6434395,6434398",20
"18597","AS_LG4_6443932:6445023","6444432,6444501,6444523",3
"18598","AS_LG4_6460750:6461750","6461250",1
"18599","AS_LG4_6490543:6491566","6491043,6491049,6491066",3
"18600","AS_LG4_6547970:6549214","6548470,6548491,6548518,6548520,6548530,6548536,6548556,6548629,6548632,6548635,6548653,6548659,6548662,6548676,6548678,6548681,6548688,6548714",18
"18601","AS_LG4_6558434:6559533","6558934,6559033",2
"18602","AS_LG4_6690540:6691692","6691040,6691100,6691107,6691141,6691192",5
"18603","AS_LG4_6693282:6694404","6693782,6693843,6693848,6693870,6693904",5
"18604","AS_LG4_6694647:6695820","6695147,6695197,6695216,6695247,6695254,6695260,6695293,6695303,6695320",9
"18605","AS_LG4_6723778:6724918","6724278,6724284,6724299,6724320,6724369,6724415,6724418",7
"18606","AS_LG4_6742803:6743945","6743303,6743388,6743445",3
"18607","AS_LG4_6851334:6852435","6851834,6851836,6851844,6851883,6851935",5
"18608","AS_LG4_7155910:7157040","7156410,7156461,7156480,7156518,7156540",5
"18609","AS_LG4_7307847:7309011","7308347,7308373,7308492,7308511",4
"18610","AS_LG4_7337239:7338397","7337739,7337758,7337795,7337857,7337862,7337897",6
"18611","AS_LG4_7341148:7342252","7341648,7341651,7341679,7341685,7341689,7341752",6
"18612","AS_LG4_7346718:7347860","7347218,7347350,7347360",3
"18613","AS_LG4_7450324:7451497","7450824,7450843,7450975,7450997",4
"18614","AS_LG4_7811608:7812608","7812108",1
"18615","AS_LG4_7833998:7835077","7834498,7834513,7834521,7834564,7834577",5
"18616","AS_LG4_7912628:7913705","7913128,7913205",2
"18617","AS_LG4_7937824:7938852","7938324,7938352",2
"18618","AS_LG4_7953351:7954471","7953851,7953923,7953927,7953971",4
"18619","AS_LG4_8064446:8065597","8064946,8064977,8064981,8065019,8065033,8065097",6
"18620","AS_LG4_8187356:8188468","8187856,8187874,8187899,8187905,8187931,8187959,8187968",7
"18621","AS_LG4_8245446:8246498","8245946,8245973,8245998",3
"18622","AS_LG4_8394993:8396177","8395493,8395497,8395517,8395520,8395527,8395568,8395592,8395597,8395616,8395619,8395677",11
"18623","AS_LG4_8411802:8412977","8412302,8412346,8412351,8412384,8412390,8412408,8412422,8412440,8412463,8412477",10
"18624","AS_LG4_8422485:8423559","8422985,8422993,8423059",3
"18625","AS_LG4_8464929:8465929","8465429",1
"18626","AS_LG4_8503255:8504424","8503755,8503760,8503765,8503772,8503776,8503805,8503818,8503837,8503883,8503907,8503920,8503924",12
"18627","AS_LG4_8512377:8513423","8512877,8512919,8512923",3
"18628","AS_LG4_8572875:8574005","8573375,8573385,8573505",3
"18629","AS_LG4_8637711:8638711","8638211",1
"18630","AS_LG4_8677193:8678203","8677693,8677703",2
"18631","AS_LG4_8705050:8706078","8705550,8705573,8705578",3
"18632","AS_LG4_8707063:8708181","8707563,8707602,8707616,8707623,8707639,8707672,8707681",7
"18633","AS_LG4_8781935:8782963","8782435,8782463",2
"18634","AS_LG4_8783559:8784691","8784059,8784064,8784105,8784114,8784162,8784171,8784191",7
"18635","AS_LG4_8785883:8786943","8786383,8786422,8786443",3
"18636","AS_LG4_8787213:8788300","8787713,8787792,8787800",3
"18637","AS_LG4_8807349:8808513","8807849,8808007,8808013",3
"18638","AS_LG4_8886869:8887869","8887369",1
"18639","AS_LG4_9090054:9091183","9090554,9090628,9090637,9090645,9090657,9090683",6
"18640","AS_LG4_9114476:9115625","9114976,9115125",2
"18641","AS_LG4_9136698:9137791","9137198,9137285,9137291",3
"18642","AS_LG4_9181424:9182537","9181924,9181935,9181941,9181975,9181998,9182037",6
"18643","AS_LG4_9213481:9214691","9213981,9214079,9214117,9214135,9214191",5
"18644","AS_LG4_9254535:9255572","9255035,9255072",2
"18645","AS_LG4_9308676:9309711","9309176,9309187,9309211",3
"18646","AS_LG4_9468908:9470053","9469408,9469414,9469476,9469486,9469553",5
"18647","AS_LG4_9526130:9527130","9526630",1
"18648","AS_LG4_9699572:9700631","9700072,9700131",2
"18649","AS_LG4_9721851:9723011","9722351,9722398,9722406,9722412,9722428,9722511",6
"18650","AS_LG4_9750418:9751580","9750918,9750985,9751039,9751080",4
"18651","AS_LG4_9772532:9773695","9773032,9773085,9773119,9773195",4
"18652","AS_LG4_9811683:9812683","9812183",1
"18653","AS_LG4_9835682:9836832","9836182,9836194,9836197,9836306,9836332",5
"18654","AS_LG4_9878362:9879488","9878862,9878880,9878934,9878988",4
"18655","AS_LG4_10167861:10168866","10168361,10168366",2
"18656","AS_LG4_10206683:10207828","10207183,10207258,10207328",3
"18657","AS_LG4_10215692:10216692","10216192",1
"18658","AS_LG4_10289826:10290972","10290326,10290390,10290454,10290472",4
"18659","AS_LG4_10319274:10320274","10319774",1
"18660","AS_LG4_10378616:10379746","10379116,10379118,10379151,10379169,10379171,10379211,10379246",7
